chromosom bin.start bin.end log.overAllSamples.mean
chr22 49900001 49950000 -0.240763704243561
chr22 49950001 50000000 -0.247898139553605
chr22 50000001 50050000 -0.210290196957215
chr22 50050001 50100000 -0.272630191953079
chr22 50100001 50150000 -0.279059669535076
chr22 50150001 50200000 -0.217173697477089
chr22 50200001 50250000 -0.234471147643413
chr22 50250001 50300000 -0.191618039490051
chr22 50300001 50350000 -0.177463224835427
chr22 50350001 50400000 -0.354359038421642
chr22 50400001 50450000 -0.380861014179692
chr22 50450001 50500000 -0.191320519969736
chr22 50500001 50550000 -0.205107380674301
chr22 50550001 50600000 -0.180491326280544
chr22 50600001 50650000 -0.179516729535393
chr22 50650001 50700000 -0.166524202925164
chr22 50700001 50750000 -0.208216027612617
chr22 50750001 50800000 -0.209404220481017
chr22 50800001 50850000 -0.220321834615339
chr22 50850001 50900000 -0.241875389232652
chr22 50900001 50950000 -0.194715790718646
chr22 50950001 51000000 -0.151032092328153
chr22 51000001 51050000 -0.251377131023446
chr22 51050001 51100000 -0.185116393379241
chr22 51100001 51150000 -0.271123282531264
chr22 51150001 51200000 -0.163795098221155
chr22 51200001 51250000 -0.567588685738787
chr3 50001 100000 0.128092192632389
chr3 100001 150000 0.037758212652369
chr3 150001 200000 0.0512941146679751
chr3 200001 250000 0.0419250547871101
chr3 250001 300000 0.0062054697163873
chr3 300001 350000 0.0540499818475369
chr3 350001 400000 0.0622590466867238
chr3 400001 450000 0.0296781517257226
chr3 450001 500000 -0.000120806577597859
chr3 500001 550000 0.00364250814856342
chr3 550001 600000 0.0258726315334709
chr3 600001 650000 0.000694605664639769
chr3 650001 700000 0.039017814184746
chr3 700001 750000 0.0432066848067978
chr3 750001 800000 0.0454260523857325
chr3 800001 850000 -0.0115312662935832
chr3 850001 900000 -0.022474178669587
chr3 900001 950000 -0.0165628586339081
chr3 950001 1000000 0.0443068457565228
chr3 1000001 1050000 0.0228453331382054
chr3 1050001 1100000 0.0276631218892139
chr3 1100001 1150000 0.0186706852752396
chr3 1150001 1200000 0.0227553666800722
chr3 1200001 1250000 0.0134166383616062
chr3 1250001 1300000 -0.00759589352021072
chr3 1300001 1350000 0.0220649719707901
chr3 1350001 1400000 0.0625997655373941
chr3 1400001 1450000 0.0621988691138566
chr3 1450001 1500000 0.0730075172855842
chr3 1500001 1550000 0.0292928718586326
chr3 1550001 1600000 0.0776257713980719
chr3 1600001 1650000 0.0862496458772433
chr3 1650001 1700000 0.109008295556253
chr3 1700001 1750000 0.0240319501790697
chr3 1750001 1800000 0.0246211926166207
chr3 1800001 1850000 0.0209039857497211
chr3 1850001 1900000 0.0216876313995806
chr3 1900001 1950000 0.0226136133813712
chr3 1950001 2000000 0.0189096323316304
chr3 2000001 2050000 0.0381289701268488
chr3 2050001 2100000 0.0264272350898519
chr3 2100001 2150000 0.0396156712963508
chr3 2150001 2200000 0.0063101943318417
chr3 2200001 2250000 0.0443919238566131
chr3 2250001 2300000 0.00750959837361695
chr3 2300001 2350000 0.0420437868580742
chr3 2350001 2400000 0.0011392165125938
chr3 2400001 2450000 0.0125401041404288
chr3 2450001 2500000 0.00493108476134527
chr3 2500001 2550000 0.0267603872270991
chr3 2550001 2600000 0.0336396062737713
chr3 2600001 2650000 0.0672059874319792
chr3 2650001 2700000 -0.0364674391196056
chr3 2700001 2750000 -0.00159833982668127
chr3 2750001 2800000 0.0227822687521174
chr3 2800001 2850000 -0.0171581905439013
chr3 2850001 2900000 0.0465809402397586
chr3 2900001 2950000 0.0477510845951902
chr3 2950001 3000000 0.0333130226926587
chr3 3000001 3050000 0.0501744595069372
chr3 3050001 3100000 0.017109761377772
chr3 3100001 3150000 0.0466557845187563
chr3 3150001 3200000 0.054914494962066
chr3 3200001 3250000 0.0781670030682959
chr3 3250001 3300000 -0.00864793490726234
chr3 3300001 3350000 -0.00522006455370378
chr3 3350001 3400000 0.0623880089027893
chr3 3400001 3450000 0.038948235718625
chr3 3450001 3500000 0.0402890902516381
chr3 3500001 3550000 0.0574283335875296
chr3 3550001 3600000 0.0757499366432465
chr3 3600001 3650000 0.0414973208946924
chr3 3650001 3700000 0.0543652249630407
chr3 3700001 3750000 0.0206056262702965
chr3 3750001 3800000 0.0469230341445421
chr3 3800001 3850000 0.0441084149221721
chr3 3850001 3900000 0.0469417116024995
chr3 3900001 3950000 0.0595346678486561
chr3 3950001 4000000 0.0911406930276435
chr3 4000001 4050000 0.0400378448553662
chr3 4050001 4100000 0.0644714568047416
chr3 4100001 4150000 0.0058258260218747
chr3 4150001 4200000 0.034569381727835
chr3 4200001 4250000 0.0313592613393051
chr3 4250001 4300000 0.0528737958209886
chr3 4300001 4350000 0.00824043436280419
chr3 4350001 4400000 0.0724523126079703
chr3 4400001 4450000 0.0155373812604491
chr3 4450001 4500000 0.0431237922855275
chr3 4500001 4550000 0.0332066765612659
chr3 4550001 4600000 0.0462125422858843
chr3 4600001 4650000 0.0913638345816727
chr3 4650001 4700000 0.0513722522242792
chr3 4700001 4750000 0.0452221760346252
chr3 4750001 4800000 0.0872704519736519
chr3 4800001 4850000 0.0265334951553478
chr3 4850001 4900000 0.0689242605354551
chr3 4900001 4950000 0.0400557502572942
chr3 4950001 5000000 0.0286152817358057
chr3 5000001 5050000 0.0481536111395228
chr3 5050001 5100000 -0.0119056619539614
chr3 5100001 5150000 -0.0117273497551181
chr3 5150001 5200000 -0.0234915424636936
chr3 5200001 5250000 0.0153642504345215
chr3 5250001 5300000 -0.00636978945062889
chr3 5300001 5350000 -0.0321437320307376
chr3 5350001 5400000 -0.0229223554338018
chr3 5400001 5450000 -0.00627066850500746
chr3 5450001 5500000 -0.00284412819090997
chr3 5500001 5550000 -0.0215434188069853
chr3 5550001 5600000 -0.0446510200216943
chr3 5600001 5650000 -0.0299956743200353
chr3 5650001 5700000 0.0098074066747078
chr3 5700001 5750000 -0.0231174587877287
chr3 5750001 5800000 0.00581473899621719
chr3 5800001 5850000 -0.00153366437119757
chr3 5850001 5900000 0.0164047802984253
chr3 5900001 5950000 0.0167616762858379
chr3 5950001 6000000 -0.0323278441132086
chr3 6000001 6050000 0.0386800094307164
chr3 6050001 6100000 -0.0227322592244655
chr3 6100001 6150000 -0.0256027204183775
chr3 6150001 6200000 0.0121485214891592
chr3 6200001 6250000 -0.0308555700580923
chr3 6250001 6300000 0.00271945795768137
chr3 6300001 6350000 -0.0239151307893121
chr3 6350001 6400000 -0.0706231478944453
chr3 6400001 6450000 -0.062562505472592
chr3 6450001 6500000 -0.0185423974953014
chr3 6500001 6550000 -0.0101019046353626
chr3 6550001 6600000 -0.0423017284537174
chr3 6600001 6650000 0.0242215742768199
chr3 6650001 6700000 0.0542682346176508
chr3 6700001 6750000 -0.00635512186822587
chr3 6750001 6800000 -0.0113745936821857
chr3 6800001 6850000 -0.0186348856265609
chr3 6850001 6900000 -0.0211657407548003
chr3 6900001 6950000 -0.0221239864886849
chr3 6950001 7000000 -0.0210393509487884
chr3 7000001 7050000 0.0457494632064791
chr3 7050001 7100000 0.00290988228174782
chr3 7100001 7150000 0.0189311346130304
chr3 7150001 7200000 0.0616335614838481
chr3 7200001 7250000 -0.0196253818318591
chr3 7250001 7300000 0.0150524228934671
chr3 7300001 7350000 0.0227338200795873
chr3 7350001 7400000 0.0508118563286038
chr3 7400001 7450000 -0.0324223188974827
chr3 7450001 7500000 -0.0257794726419134
chr3 7500001 7550000 -0.0208733615432436
chr3 7550001 7600000 0.0122935581285029
chr3 7600001 7650000 0.0248571019700098
chr3 7650001 7700000 0.00651066609993126
chr3 7700001 7750000 0.0252679185235755
chr3 7750001 7800000 -0.0110201072010911
chr3 7800001 7850000 0.00778821733836355
chr3 7850001 7900000 0.00711461722268103
chr3 7900001 7950000 -0.01914278708408
chr3 7950001 8000000 -0.0371014670112162
chr3 8000001 8050000 0.0360218948402958
chr3 8050001 8100000 -0.0077033872381474
chr3 8100001 8150000 -0.0120444762782158
chr3 8150001 8200000 0.0283605071980599
chr3 8200001 8250000 -0.0483950007240542
chr3 8250001 8300000 0.0398592001340308
chr3 8300001 8350000 -0.00843659681840129
chr3 8350001 8400000 0.0333624318164237
chr3 8400001 8450000 0.048470244517199
chr3 8450001 8500000 0.0363226701408004
chr3 8500001 8550000 0.0457327567319379
chr3 8550001 8600000 -0.00867907781842224
chr3 8600001 8650000 0.0567933174153768
chr3 8650001 8700000 -0.0076610034687507
chr3 8700001 8750000 -0.0226147018675894
chr3 8750001 8800000 0.00934085955645297
chr3 8800001 8850000 -0.0158029418179868
chr3 8850001 8900000 0.0253224393312891
chr3 8900001 8950000 0.0306212194031531
chr3 8950001 9000000 -0.00217625032627073
chr3 9000001 9050000 0.0191481647130151
chr3 9050001 9100000 0.0547290753513709
chr3 9100001 9150000 0.0196150479897087
chr3 9150001 9200000 0.0359803599496802
chr3 9200001 9250000 0.0300533449058004
chr3 9250001 9300000 0.0233080932851111
chr3 9300001 9350000 -0.0421538301522796
chr3 9350001 9400000 0.0270375541023356
chr3 9400001 9450000 0.00986448653037628
chr3 9450001 9500000 0.0306432805630136
chr3 9500001 9550000 -0.0263844190412985
chr3 9550001 9600000 -0.056835860993878
chr3 9600001 9650000 -0.0561633049697084
chr3 9650001 9700000 -0.0396650655268751
chr3 9700001 9750000 -0.0211034035108081
chr3 9750001 9800000 0.0191474736682998
chr3 9800001 9850000 0.0288084438997612
chr3 9850001 9900000 -0.00865205817814854
chr3 9900001 9950000 -0.0232099152008165
chr3 9950001 10000000 -0.0318397276716068
chr3 10000001 10050000 0.00997972391691467
chr3 10050001 10100000 0.00313980733364974
chr3 10100001 10150000 -0.065369147121394
chr3 10150001 10200000 -0.031743385517285
chr3 10200001 10250000 0.0251615797529163
chr3 10250001 10300000 0.013311904926436
chr3 10300001 10350000 -0.0117082973944831
chr3 10350001 10400000 0.020062740591261
chr3 10400001 10450000 -0.00675993212314406
chr3 10450001 10500000 0.0147383946827492
chr3 10500001 10550000 -0.000202233747381622
chr3 10550001 10600000 0.0246971128045514
chr3 10600001 10650000 0.0099092361440895
chr3 10650001 10700000 0.00107449904283077
chr3 10700001 10750000 -0.00024629427241016
chr3 10750001 10800000 0.00100489125481665
chr3 10800001 10850000 0.0154920276989384
chr3 10850001 10900000 -0.0253050979402386
chr3 10900001 10950000 -0.00403637025564634
chr3 10950001 11000000 0.0374216468176644
chr3 11000001 11050000 0.0101363463741699
chr3 11050001 11100000 -0.00472921393095095
chr3 11100001 11150000 0.0175556301140026
chr3 11150001 11200000 0.00730154133390268
chr3 11200001 11250000 0.0166567576449234
chr3 11250001 11300000 0.0295678210564027
chr3 11300001 11350000 0.0136921836642573
chr3 11350001 11400000 0.0449145346479028
chr3 11400001 11450000 0.00982226554017586
chr3 11450001 11500000 0.0333102322732533
chr3 11500001 11550000 -0.00965853369146434
chr3 11550001 11600000 0.0251436607579413
chr3 11600001 11650000 0.0382988995130258
chr3 11650001 11700000 0.0198513444975472
chr3 11700001 11750000 0.0346276087562897
chr3 11750001 11800000 -0.0820116903704436
chr3 11800001 11850000 -0.0115830064734942
chr3 11850001 11900000 -0.0051238771093586
chr3 11900001 11950000 -0.0532981412268386
chr3 11950001 12000000 0.0259857219984571
chr3 12000001 12050000 0.040747566262558
chr3 12050001 12100000 0.0161345824482498
chr3 12100001 12150000 -0.0205855305951427
chr3 12150001 12200000 0.0460404333566073
chr3 12200001 12250000 0.0276643960109885
chr3 12250001 12300000 -0.0249448217221538
chr3 12300001 12350000 0.0420429374769883
chr3 12350001 12400000 -0.00320523632993763
chr3 12400001 12450000 0.0201104921485178
chr3 12450001 12500000 0.0368406246137639
chr3 12500001 12550000 -0.00483837272652143
chr3 12550001 12600000 0.013477898933366
chr3 12600001 12650000 0.0295209155131767
chr3 12650001 12700000 -0.0434706200632566
chr3 12700001 12750000 -0.0365989080580555
chr3 12750001 12800000 -0.00171570066013166
chr3 12800001 12850000 -0.0445457727717445
chr3 12850001 12900000 -0.0323905937626212
chr3 12900001 12950000 0.0209264581718686
chr3 12950001 13000000 0.0611129298305266
chr3 13000001 13050000 0.0794773851949434
chr3 13050001 13100000 0.0573827201221779
chr3 13100001 13150000 0.0378164027675648
chr3 13150001 13200000 0.029812255876549
chr3 13200001 13250000 0.0196083076898818
chr3 13250001 13300000 0.0607834697097635
chr3 13300001 13350000 -0.0360620548189292
chr3 13350001 13400000 0.0139705458308607
chr3 13400001 13450000 0.0173163015343118
chr3 13450001 13500000 0.0362811676128079
chr3 13500001 13550000 -0.0355769809011874
chr3 13550001 13600000 0.0289234515909827
chr3 13600001 13650000 0.00289751686386173
chr3 13650001 13700000 -0.0523363242829368
chr3 13700001 13750000 0.037713891399997
chr3 13750001 13800000 -0.00697323980667425
chr3 13800001 13850000 0.0078670082974383
chr3 13850001 13900000 -0.00664712578921415
chr3 13900001 13950000 0.0268850753891821
chr3 13950001 14000000 -0.0363034116196384
chr3 14000001 14050000 -0.0120213615873295
chr3 14050001 14100000 0.0164151113165124
chr3 14100001 14150000 -0.0305239243545684
chr3 14150001 14200000 0.0220907823667451
chr3 14200001 14250000 0.0192819674344749
chr3 14250001 14300000 0.0799959186715961
chr3 14300001 14350000 0.0534997007368811
chr3 14350001 14400000 0.0619045003446744
chr3 14400001 14450000 0.0940696492395336
chr3 14450001 14500000 0.0667894721929109
chr3 14500001 14550000 0.0471289414677642
chr3 14550001 14600000 0.0139711286325019
chr3 14600001 14650000 0.0497572925588321
chr3 14650001 14700000 -0.0215570442447556
chr3 14700001 14750000 -0.0265025302552596
chr3 14750001 14800000 0.0124476193799873
chr3 14800001 14850000 -0.0164173138286982
chr3 14850001 14900000 0.042094771031578
chr3 14900001 14950000 0.0220597697797405
chr3 14950001 15000000 0.014928533039996
chr3 15000001 15050000 0.0301391049978234
chr3 15050001 15100000 -0.0158424037647254
chr3 15100001 15150000 -0.0109287181497154
chr3 15150001 15200000 -0.00428452288865817
chr3 15200001 15250000 -0.0321660660789606
chr3 15250001 15300000 0.000232810297228183
chr3 15300001 15350000 0.0758267037633884
chr3 15350001 15400000 0.0687681032052462
chr3 15400001 15450000 0.0427758173896099
chr3 15450001 15500000 0.0171559060240918
chr3 15500001 15550000 -0.0245537417334442
chr3 15550001 15600000 0.000553535449327059
chr3 15600001 15650000 0.0150506000431776
chr3 15650001 15700000 0.049514648977816
chr3 15700001 15750000 0.042263588251705
chr3 15750001 15800000 -0.0499813120039413
chr3 15800001 15850000 0.0337064601791209
chr3 15850001 15900000 0.0289494879385862
chr3 15900001 15950000 0.0287211251524355
chr3 15950001 16000000 -0.0583304530880495
chr3 16000001 16050000 -0.00243697777256743
chr3 16050001 16100000 0.0296190419438521
chr3 16100001 16150000 0.00907478592035466
chr3 16150001 16200000 0.0035549979788148
chr3 16200001 16250000 0.0161061342335864
chr3 16250001 16300000 -0.0069095749589466
chr3 16300001 16350000 0.0152483799530741
chr3 16350001 16400000 0.0302531402739532
chr3 16400001 16450000 0.0421671188921263
chr3 16450001 16500000 0.0930439116294088
chr3 16500001 16550000 0.0787960797488016
chr3 16550001 16600000 0.013222687938597
chr3 16600001 16650000 0.0272731999349504
chr3 16650001 16700000 0.0449809910895638
chr3 16700001 16750000 -0.0695669621575128
chr3 16750001 16800000 0.00370752263909915
chr3 16800001 16850000 -0.0302431443567851
chr3 16850001 16900000 0.0563977910386604
chr3 16900001 16950000 0.0189115222072226
chr3 16950001 17000000 0.069830297373276
chr3 17000001 17050000 -0.0446011120634098
chr3 17050001 17100000 0.0924775005146752
chr3 17100001 17150000 -0.00557346265805516
chr3 17150001 17200000 -0.0415072455494405
chr3 17200001 17250000 0.0749821563705103
chr3 17250001 17300000 0.0575806231335708
chr3 17300001 17350000 0.00233007728220365
chr3 17350001 17400000 0.0334640956125178
chr3 17400001 17450000 0.0641658426887516
chr3 17450001 17500000 0.0570726278463479
chr3 17500001 17550000 0.0276251643129623
chr3 17550001 17600000 0.0538740344400107
chr3 17600001 17650000 0.0483981868880473
chr3 17650001 17700000 0.0610489044695309
chr3 17700001 17750000 0.00231001645989061
chr3 17750001 17800000 0.0447240629667694
chr3 17800001 17850000 -0.0254687851710577
chr3 17850001 17900000 -0.00779264232264246
chr3 17900001 17950000 0.00798039134332387
chr3 17950001 18000000 0.00967562983840969
chr3 18000001 18050000 -0.0153961766626023
chr3 18050001 18100000 0.011351114815617
chr3 18100001 18150000 0.00460850418454274
chr3 18150001 18200000 -0.0138322742878705
chr3 18200001 18250000 0.0189585256554845
chr3 18250001 18300000 0.0179694852089646
chr3 18300001 18350000 0.00921363879438279
chr3 18350001 18400000 0.00823270964451567
chr3 18400001 18450000 0.0615374356722068
chr3 18450001 18500000 0.0640678416835778
chr3 18500001 18550000 0.0331422446401865
chr3 18550001 18600000 0.00254777194469773
chr3 18600001 18650000 -0.00167156162212051
chr3 18650001 18700000 -0.00109847180112904
chr3 18700001 18750000 -0.00488820537710745
chr3 18750001 18800000 0.00811334753766176
chr3 18800001 18850000 0.0417841124816521
chr3 18850001 18900000 0.0452709272158702
chr3 18900001 18950000 0.061935909596194
chr3 18950001 19000000 -0.0320370754939225
chr3 19000001 19050000 -0.0722195644080321
chr3 19050001 19100000 0.0179326890575679
chr3 19100001 19150000 0.0132314542921183
chr3 19150001 19200000 -0.00464150691777919
chr3 19200001 19250000 0.0425030729928541
chr3 19250001 19300000 -0.02024298985002
chr3 19300001 19350000 0.036249925956718
chr3 19350001 19400000 -0.0579558743428259
chr3 19400001 19450000 -0.0344984571706656
chr3 19450001 19500000 0.0291795518230902
chr3 19500001 19550000 -0.0501168250940465
chr3 19550001 19600000 0.0131147277721114
chr3 19600001 19650000 -0.00377943944765473
chr3 19650001 19700000 -0.0271752459004382
chr3 19700001 19750000 -0.0191643259913905
chr3 19750001 19800000 0.0131615390810835
chr3 19800001 19850000 0.00197881875015251
chr3 19850001 19900000 -0.0123196117639889
chr3 19900001 19950000 -0.0411018066095475
chr3 19950001 20000000 -0.0320092683243699
chr3 20000001 20050000 0.0164323693629862
chr3 20050001 20100000 0.00314819366627792
chr3 20100001 20150000 0.0119778540447235
chr3 20150001 20200000 0.0106230527517377
chr3 20200001 20250000 0.0510504198789752
chr3 20250001 20300000 0.00191159113999297
chr3 20300001 20350000 0.032887082078491
chr3 20350001 20400000 -0.0424172707679801
chr3 20400001 20450000 0.000779570363217206
chr3 20450001 20500000 -0.0126160599933263
chr3 20500001 20550000 -0.00746235892351556
chr3 20550001 20600000 -0.0227985168598207
chr3 20600001 20650000 -0.0458445594064482
chr3 20650001 20700000 -0.0161711080305482
chr3 20700001 20750000 0.0142750663904781
chr3 20750001 20800000 0.0128173531355516
chr3 20800001 20850000 0.00685126158724943
chr3 20850001 20900000 -0.00711885004162346
chr3 20900001 20950000 0.00114260381750943
chr3 20950001 21000000 0.033914280938598
chr3 21000001 21050000 0.0093522389439906
chr3 21050001 21100000 0.0368634958111713
chr3 21100001 21150000 -0.0202228424025194
chr3 21150001 21200000 0.0320740464816559
chr3 21200001 21250000 0.00215747619249806
chr3 21250001 21300000 0.00233958832308343
chr3 21300001 21350000 0.0430927297742709
chr3 21350001 21400000 0.0456459176010212
chr3 21400001 21450000 0.0136075121793
chr3 21450001 21500000 -0.0243866655921938
chr3 21500001 21550000 0.0343076635613679
chr3 21550001 21600000 -0.0131732592401813
chr3 21600001 21650000 0.0204502560203078
chr3 21650001 21700000 0.030918919531368
chr3 21700001 21750000 0.0230799481463681
chr3 21750001 21800000 -0.00874007558189367
chr3 21800001 21850000 -0.0401233946464815
chr3 21850001 21900000 -0.0102901617430679
chr3 21900001 21950000 0.0230613941051936
chr3 21950001 22000000 -0.0257359521234532
chr3 22000001 22050000 -0.0143184398259106
chr3 22050001 22100000 -0.0285304545650426
chr3 22100001 22150000 0.0138909801990667
chr3 22150001 22200000 0.00090480873533374
chr3 22200001 22250000 0.0501719328351349
chr3 22250001 22300000 0.0335021919887935
chr3 22300001 22350000 0.0605138609788661
chr3 22350001 22400000 0.0381322254071347
chr3 22400001 22450000 -0.00651258982037352
chr3 22450001 22500000 -0.0280767520861011
chr3 22500001 22550000 -0.0449377175290144
chr3 22550001 22600000 0.0571265561602801
chr3 22600001 22650000 -0.0207315295616466
chr3 22650001 22700000 -0.00303724844187559
chr3 22700001 22750000 -0.0167440297897205
chr3 22750001 22800000 -0.0207188173453182
chr3 22800001 22850000 0.0416748516427741
chr3 22850001 22900000 0.0201581058945212
chr3 22900001 22950000 0.011291213929893
chr3 22950001 23000000 0.0383425604498955
chr3 23000001 23050000 0.025626520488818
chr3 23050001 23100000 -0.00836640667003397
chr3 23100001 23150000 0.041698312029744
chr3 23150001 23200000 -0.0148113303920952
chr3 23200001 23250000 0.0109127782586559
chr3 23250001 23300000 0.00230401693090594
chr3 23300001 23350000 -0.00339270548867347
chr3 23350001 23400000 0.0436669454379096
chr3 23400001 23450000 0.026989861899037
chr3 23450001 23500000 0.0120680717255417
chr3 23500001 23550000 0.0568020703716014
chr3 23550001 23600000 0.0757089012553657
chr3 23600001 23650000 0.00921819883599851
chr3 23650001 23700000 0.0095494619764269
chr3 23700001 23750000 0.0208270904834758
chr3 23750001 23800000 -0.0237547317435525
chr3 23800001 23850000 -0.0302988735200902
chr3 23850001 23900000 0.0151148416404885
chr3 23900001 23950000 -0.00854174945899301
chr3 23950001 24000000 0.0156231059174417
chr3 24000001 24050000 -0.0308973801051501
chr3 24050001 24100000 0.027264420153163
chr3 24100001 24150000 0.0139015555306177
chr3 24150001 24200000 -0.00154798976073936
chr3 24200001 24250000 -0.0498699832991587
chr3 24250001 24300000 0.0309138029520571
chr3 24300001 24350000 0.0375756591358868
chr3 24350001 24400000 0.0164629594528821
chr3 24400001 24450000 0.0582075297857039
chr3 24450001 24500000 -0.00557206406031201
chr3 24500001 24550000 0.0245325876556631
chr3 24550001 24600000 0.0265973637417939
chr3 24600001 24650000 -0.0196685962191964
chr3 24650001 24700000 0.0308956550691559
chr3 24700001 24750000 0.020663424568722
chr3 24750001 24800000 -0.00441060517615377
chr3 24800001 24850000 -0.00642032764165377
chr3 24850001 24900000 0.0629771419021663
chr3 24900001 24950000 0.0405485912509401
chr3 24950001 25000000 -0.0233601858380484
chr3 25000001 25050000 -0.00901820889929062
chr3 25050001 25100000 0.0183832675622518
chr3 25100001 25150000 -0.0145157652072939
chr3 25150001 25200000 -0.0101555022495783
chr3 25200001 25250000 0.0226676939330624
chr3 25250001 25300000 -0.00149767716225895
chr3 25300001 25350000 -0.0055567222524256
chr3 25350001 25400000 -0.0492937784615127
chr3 25400001 25450000 -0.0320174078150527
chr3 25450001 25500000 0.00673916029807249
chr3 25500001 25550000 0.005517521894728
chr3 25550001 25600000 0.0347304506542352
chr3 25600001 25650000 0.0107481351900487
chr3 25650001 25700000 0.072647481599568
chr3 25700001 25750000 -0.0197327776296226
chr3 25750001 25800000 0.0326735948738452
chr3 25800001 25850000 -0.0201263033073905
chr3 25850001 25900000 -0.014389270026343
chr3 25900001 25950000 -0.006555886228283
chr3 25950001 26000000 -0.0752561759126671
chr3 26000001 26050000 -0.0428551580927665
chr3 26050001 26100000 -0.0687348246405834
chr3 26100001 26150000 -0.0143527618347485
chr3 26150001 26200000 -0.0110567573552594
chr3 26200001 26250000 -0.0572753729972561
chr3 26250001 26300000 0.0225868248672686
chr3 26300001 26350000 -0.101506795252905
chr3 26350001 26400000 -0.0782500099299655
chr3 26400001 26450000 -0.0639224748987445
chr3 26450001 26500000 -0.055422961348371
chr3 26500001 26550000 -0.00413907762642866
chr3 26550001 26600000 -0.0412272608517956
chr3 26600001 26650000 -0.018996402167409
chr3 26650001 26700000 -0.0184454433962767
chr3 26700001 26750000 -0.035241012434263
chr3 26750001 26800000 -0.0448716750214858
chr3 26800001 26850000 -0.0339744583391051
chr3 26850001 26900000 -0.0267040219663146
chr3 26900001 26950000 -0.0679560416437295
chr3 26950001 27000000 -0.0835309063200979
chr3 27000001 27050000 -0.0852027624514087
chr3 27050001 27100000 0.00593229239175866
chr3 27100001 27150000 -0.0545498005164918
chr3 27150001 27200000 -0.0383512636753307
chr3 27200001 27250000 -0.0243041170719566
chr3 27250001 27300000 -0.0399178427392868
chr3 27300001 27350000 -0.0764225378381901
chr3 27350001 27400000 -0.0794446702036015
chr3 27400001 27450000 0.0289085962703847
chr3 27450001 27500000 0.0132467204583529
chr3 27500001 27550000 -0.035777832431875
chr3 27550001 27600000 -0.0510853414059586
chr3 27600001 27650000 -0.0616555696756581
chr3 27650001 27700000 -0.0657816221241839
chr3 27700001 27750000 -0.0318509895690017
chr3 27750001 27800000 -0.0179593535569337
chr3 27800001 27850000 -0.0575916516274734
chr3 27850001 27900000 -0.0656601489025479
chr3 27900001 27950000 -0.0373722164147341
chr3 27950001 28000000 -0.0454698389903109
chr3 28000001 28050000 -0.0625670399321197
chr3 28050001 28100000 -0.0260740890360421
chr3 28100001 28150000 -0.0408438092375656
chr3 28150001 28200000 -0.0481654770918123
chr3 28200001 28250000 -0.0406096312120978
chr3 28250001 28300000 -0.0162864295295205
chr3 28300001 28350000 0.0103013212355724
chr3 28350001 28400000 -0.0204230490447662
chr3 28400001 28450000 -0.0907745979585388
chr3 28450001 28500000 -0.0149026363351556
chr3 28500001 28550000 0.0243461472951754
chr3 28550001 28600000 -0.0388580127509655
chr3 28600001 28650000 0.00947873295611171
chr3 28650001 28700000 -0.0162975640079577
chr3 28700001 28750000 -0.0386017869225482
chr3 28750001 28800000 -0.0279555357815697
chr3 28800001 28850000 -0.00995695256507124
chr3 28850001 28900000 -0.0193406946916348
chr3 28900001 28950000 -0.0425122246860888
chr3 28950001 29000000 -0.0220645361355671
chr3 29000001 29050000 -0.0486432477656525
chr3 29050001 29100000 -0.0443599931052347
chr3 29100001 29150000 0.00724863693137186
chr3 29150001 29200000 -0.00297874670978539
chr3 29200001 29250000 -0.0329272962131049
chr3 29250001 29300000 -0.0444956301999678
chr3 29300001 29350000 0.00134887217929747
chr3 29350001 29400000 -0.00126235152950179
chr3 29400001 29450000 -0.0362405282062469
chr3 29450001 29500000 0.00402649104831199
chr3 29500001 29550000 0.00492265238812241
chr3 29550001 29600000 -0.040363444587493
chr3 29600001 29650000 -0.0368849112622296
chr3 29650001 29700000 -0.000106233040613868
chr3 29700001 29750000 0.000952148572923644
chr3 29750001 29800000 -0.00696922117356472
chr3 29800001 29850000 0.0069520750181291
chr3 29850001 29900000 0.0263978464885282
chr3 29900001 29950000 0.00708135392269046
chr3 29950001 30000000 -0.0210196421934835
chr3 30000001 30050000 -0.0396437991961825
chr3 30050001 30100000 -0.0458835436556214
chr3 30100001 30150000 -0.0327713283568486
chr3 30150001 30200000 -0.0030582242267147
chr3 30200001 30250000 -0.0320114496741146
chr3 30250001 30300000 0.00292400534081047
chr3 30300001 30350000 0.0465483376834564
chr3 30350001 30400000 -0.00791229772718932
chr3 30400001 30450000 0.0193907465453502
chr3 30450001 30500000 0.0194822753327724
chr3 30500001 30550000 0.000172275212293498
chr3 30550001 30600000 -0.0132259631484102
chr3 30600001 30650000 0.0422917731922822
chr3 30650001 30700000 0.0268316140925626
chr3 30700001 30750000 -0.0150580182464889
chr3 30750001 30800000 0.00231076560939591
chr3 30800001 30850000 0.00668293895932229
chr3 30850001 30900000 0.000994447426772551
chr3 30900001 30950000 0.0309165191807289
chr3 30950001 31000000 -0.0180870072014798
chr3 31000001 31050000 0.0181907484689928
chr3 31050001 31100000 -0.0627599713343367
chr3 31100001 31150000 -0.0167597619688093
chr3 31150001 31200000 -0.0383717767400057
chr3 31200001 31250000 0.00492251777818878
chr3 31250001 31300000 0.0433346501346826
chr3 31300001 31350000 -0.024527058204768
chr3 31350001 31400000 0.0107044345954313
chr3 31400001 31450000 -0.0368493426081307
chr3 31450001 31500000 -0.0503377117082857
chr3 31500001 31550000 0.0170666719388743
